-7.5018,-4.8758,29.09
-7.2392,-4.7453,28.68
-6.9898,-4.6486,28.259
-6.7557,-4.584,27.83
-6.5385,-4.5497,27.398
-6.3397,-4.5435,26.965
-6.16,-4.5638,26.534
-6.0004,-4.6085,26.107
-5.8612,-4.676,25.687
-5.7427,-4.7647,25.277
-5.6449,-4.8735,24.876
-5.5678,-5.0011,24.488
-5.5111,-5.1466,24.113
-5.4746,-5.3094,23.754
-5.4581,-5.4887,23.411
-5.4612,-5.6843,23.086
-5.4835,-5.8958,22.781
-5.5247,-6.123,22.497
-5.5846,-6.3658,22.235
-5.6627,-6.6241,21.998
-5.7588,-6.8977,21.786
-5.8727,-7.1866,21.603
-6.0041,-7.4904,21.449
-6.1527,-7.8089,21.326
-6.3183,-8.1414,21.238
-6.5007,-8.4872,21.186
-6.6993,-8.8453,21.173
-6.9139,-9.2142,21.201
-7.1439,-9.5921,21.273
-7.3888,-9.9768,21.391
-7.6476,-10.365,21.557
-7.9193,-10.754,21.775
-8.2029,-11.14,22.046
-8.4966,-11.517,22.372
-8.7986,-11.88,22.754
-9.1067,-12.223,23.193
-9.4183,-12.538,23.687
-9.7303,-12.819,24.236
-10.039,-13.057,24.837
-10.341,-13.244,25.486
-10.631,-13.372,26.176
-10.905,-13.432,26.899
-11.158,-13.417,27.647
-11.384,-13.323,28.407
-11.578,-13.143,29.166
-11.734,-12.877,29.91
-11.849,-12.524,30.623
-11.916,-12.088,31.29
-11.933,-11.575,31.896
-11.897,-10.994,32.427
-11.807,-10.358,32.87
-11.662,-9.6789,33.217
-11.464,-8.9737,33.46
-11.215,-8.2581,33.596
-10.919,-7.5479,33.626
-10.582,-6.8581,33.554
-10.21,-6.2018,33.385
-9.8088,-5.59,33.128
-9.387,-5.0311,32.793
-8.9514,-4.5309,32.39
-8.5093,-4.0926,31.932
-8.0677,-3.7171,31.429
-7.6326,-3.4032,30.891
-7.2097,-3.1486,30.327
-6.8035,-2.9493,29.745
